soc_A1,soc_A2
-0.0214460999999999,0.0478244000000001
-0.0716717999999999,0.1327203999999999
-0.0170794999999999,0.0649462999999999
-0.0074725,0.0692707000000001
-0.0447848,0.1565559
-0.0370753999999999,0.1349838
-0.0330593,0.1105142999999999
-0.0796439000000001,0.0501156999999999
0.0396817999999999,-0.0172991999999998
-0.0108173,0.0577689000000001
-0.0380378,0.108045
-0.0371410999999999,0.1301079
-0.0578983999999999,0.1162526
-0.0308168,0.1310281999999999
-0.0261124,0.0517544
-0.0266644999999999,0.0593124999999998
-0.0869126999999999,0.0056791999999999
-0.0636442999999999,0.0745006
-0.0343982,0.1094688999999999
-0.02395,0.0625029999999999
-0.0939381999999999,0.0100788
-0.0556225,0.1448568999999999
0.0179118,0.0057819999999999
-0.0334840999999999,0.1512917
-0.0291972,0.1372279
0.0171703,0.056354
0.0068014999999999,0.0189634
-0.0190648,0.0260922000000001
0.0001242,0.0209505
-0.0358329,0.1226657999999999
-0.0345059,0.1485099999999999
-0.0713753999999999,0.1328147
-0.0049932999999999,0.0202786999999999
-0.0689876999999999,0.0962081
-0.0337660999999999,0.0965994
-0.0901560999999999,0.0616501999999999
-0.0471234999999999,0.1972226
-0.0346177,0.1080998
0.0193795999999999,-0.0071175999999999
-0.0105403,0.0481070999999999
0.0163919,0.0309778
-0.0150117,-0.0137507999999999
-0.0668890999999999,0.1604706999999999
-0.0347645,0.0846308
-0.0108409,0.0341727999999998
-0.0318783,0.1254156999999999
-0.0281694,0.1833614999999999
-0.065443,0.0350198999999999
-0.0326026999999999,0.0267839999999999
-0.0276145,0.1648130999999999
-0.0295273,0.1244741999999999
-0.0274532,0.1077696999999999
-0.0243176,0.0625553999999999
-0.0375806,0.0789
-0.0471624,0.1637591
-0.0173703999999998,-0.0208121000000001
-0.0300514999999998,0.013781
0.0316376,-0.0145716
-0.0284214,0.0271350999999999
-0.0075249,0.0269363
0.0278651999999999,0.0152928000000001
-0.0302566999999999,0.1445659999999999
-0.0910337999999999,-0.032749
-0.036336,0.0843758
-0.011896,0.0866833999999998
-0.0344265,0.1471577
0.0576867,-0.0174533000000001
-0.0074684999999999,0.0390604999999999
-0.0730523,0.0760547999999999
0.0117504999999999,0.0268638999999999
-0.0395918,-0.0053594000000001
-0.0527692999999999,0.203225
-0.0562755999999999,-0.026569
-0.0901849,0.0914078
-0.0017232,0.0470155000000001
-0.0222769999999999,0.0398205
-0.0308431999999999,0.1368135999999999
-0.0364839,0.2127069000000001
-0.0661248999999999,0.0511979
-0.0340962999999999,0.1318196
0.0048947,0.0179394999999999
-0.0798273999999999,0.0542306
-0.0096663999999999,0.0138821999999998
-0.0368216,0.1081931
-0.0635559,-0.0374759999999999
0.0078670999999999,0.0142058
-0.0406431999999999,0.1743044999999999
0.019919,0.0243682999999999
-0.0400212999999999,0.1897879999999999
-0.0351006,0.1339908999999999
-0.0075315,-0.0220317999999999
-0.0297948,0.0110353
-0.0370934,0.0990641999999999
-0.0077355999999999,0.0084488999999998
-0.0290877,0.1050929999999999
-0.0046538999999999,0.0771654000000001
-0.0330779999999999,0.1341489
-0.0330857,0.1225245999999999
-0.0308798,0.027722
0.0319169999999999,-0.0088148999999999
-0.0156432999999999,-0.0211695999999999
-0.0598999999999999,0.0878935999999999
0.0119048,0.0147641999999998
0.0036959,0.0441403999999998
-0.030803,0.1423246
-0.0420895999999999,0.0610958
-0.0330775999999999,-0.0177187
-0.0190858999999999,0.0217502
-0.0278349999999999,0.0148074
-0.0345187,0.134876
-0.0358687,0.1330917
-0.0803522999999999,0.0768058
0.0207231,0.0201825999999998
0.0153717999999999,0.0237635
0.0290223,-0.0182489999999999
0.0040388999999999,0.0013479
-0.0354841999999999,0.0856989999999999
0.0150898,0.0467198999999998
0.0110779999999999,0.0104250999999999
-0.0388451,0.0498955
0.0252525999999999,0.05536
0.0182350999999999,0.0027950999999999
-0.0098626,0.0260173999999999
-0.0528446999999999,0.108402
-0.008811,0.0356338
-0.0099599,0.1876409
-0.0525865,0.1183104999999999
-0.0399526,0.0932682999999999
-0.0314585999999999,0.1240624
0.0071321,0.0589014999999999
0.0174771,0.0140426999999998
-0.0167194,0.0444953000000001
-0.0362896,0.0302122999999999
-0.0423045999999999,0.0424014
-0.0355275999999999,0.0207089
-0.0131871999999999,0.0276411
0.0085584,0.0329825999999999
-0.0783348,0.0434156999999999
-0.0273402999999999,0.1094505999999999
-0.0777841999999999,-0.0446429
0.0146775,0.0348208
-0.004763,0.0404233
0.0029935,0.0233948999999999
-0.0226998999999999,0.0053844
-0.0177105,0.0348994999999998
-0.0087409,0.0237538999999999
-0.0520365999999999,0.0645836
-0.0312366,0.086551
-0.0423729,0.1661288
-0.0931532,0.1021197999999999
-0.0244184999999999,0.0361617999999999
-0.0468395,0.2084131
-0.0345063,0.1385623
-0.0719576,0.1720485
-0.0165267,0.0014452
-0.0344057999999999,0.1746165999999999
-0.0042295,0.0574714
-0.0211815,0.0353726
-0.0281872,0.1244893999999999
-0.0185795,-0.0023542999999999
-0.0214752,0.0559878
-0.0526839999999999,0.0799120999999999
-0.0562289,0.1324849999999999
0.0004422,0.0750587999999998
-0.0812593999999999,0.0184041999999999
-0.0601544,0.1032473
-0.066284,-0.0375285
-0.0527625999999999,0.1719156
-0.033402,0.1412909
-0.0126295999999999,0.0114777999999999
-0.0578228,0.0965424
0.0119739999999999,0.0109983999999998
-0.0674553999999999,0.0685839
-0.0296969,0.0764698999999999
-0.0185429999999999,0.0351106000000001
0.0342802999999999,0.0362176999999999
-0.0592518,0.1125480999999999
0.0024697,0.2026282999999999
-0.0679966,0.0563206
-0.0040788999999999,0.0286684999999999
-0.0234039999999999,0.0081587999999999
0.0124401999999999,0.043511
-0.0623967999999999,0.1381687999999999
-0.027249,0.1624329000000001
-0.080605,0.0219907
-0.0154935999999999,-0.0171434999999999
-0.0331229,0.1338701
-0.0655069,0.1276466
-0.034365,0.0717217999999999
-0.0374478,0.1462506999999999
-0.0265514,0.1044302
-0.0619587,0.0880264
-0.041143,0.1974299
-0.0205062,0.0794492
-0.0304629,0.1201255
-0.0881208999999999,0.0571422999999999
-0.0519566999999999,0.2136964
-0.0490335,0.0805557
-0.0529579,0.0486934
-0.0228799999999999,0.0669075000000001
0.0440798,-0.0547188
-0.0250977999999999,0.0007204
-0.075766,-0.0412700999999999
-0.0036114,0.0097423
-9.409999999999974e-05,0.0719272000000001
-0.001555,0.0092962
-0.0787506999999999,-0.0502946
-0.0434833999999999,0.1765664999999999
-0.0318783999999999,-0.0480038999999998
-0.0251106,0.0276452
-0.0368124,0.1244001
-0.0085140999999999,0.0281987000000001
-0.0941729999999999,0.0592231999999999
-0.0359549,0.1381341
0.0067189999999999,0.0424435999999999
-0.0214199,0.0619027
0.0511544999999999,0.0128059
-0.0031921999999999,-0.0022393999999998
-0.0162066999999999,0.0492008999999999
0.0340783999999999,0.0060118
-0.0122879999999999,-0.0025494999999999
-0.005288,0.0228098999999999
-0.0855348999999999,0.0638246
-0.0189064,0.0600362
-0.034765,0.1379452999999999
-0.0502868999999999,0.1511764
-0.0348056,0.1162516
-0.0666529999999999,0.0739398999999999
-0.0530607999999999,0.1762331
-0.0050329999999999,0.0612326999999999
-0.0367217,0.0176301
-0.0806814,0.0652466
-0.0236897999999999,0.0435963999999999
-0.004733,0.0152969
0.0144402,0.0354007
0.0284408999999999,-0.0034480000000001
-0.0590431,0.1876125
-0.0362182,0.1094933
-0.0014126,0.0670224000000001
-0.0327856,0.1525442
-0.0317359,0.1469384
-0.0376429999999999,0.1154794999999999
-0.0246635,0.0896506999999999
-0.0354015,0.1326195
-0.0378026999999999,0.0950569000000001
-0.0758084000000001,0.0808705
-0.076427,0.0428855
-0.0640157999999999,0.1637237999999999
0.0083413999999999,0.0214433999999998
0.0076646,0.0516589
-0.0340161,0.1142505999999999
-0.0637478999999999,0.1203670999999999
-0.0325429,0.1099160999999999
-0.0952075,0.0838335
-0.0366832,0.1107603999999999
-0.0617095999999999,0.0591874
-0.0413393,0.2200245
-0.0319403,0.1319108
0.0111213999999999,0.0484088
-0.0341840999999999,0.2197131
-0.0509072999999999,0.0769305
-0.0313856,0.1253681999999999
-0.0359617,0.1026533
-0.0116572999999999,0.217056
-0.0456754999999999,0.1802968999999999
0.0195657999999999,0.0098416999999999
-0.0340661,0.1668627999999999
-0.055186,0.1021473
-0.0332204,0.1078664
-0.0541285999999999,0.0939019999999999
-0.0333581,0.1326828999999999
-0.0372465,0.1219053
0.0026855999999999,0.0543077999999999
-0.0186765,0.0620366000000001
0.0512966999999999,0.0024579
-0.0587003999999999,0.1854091
-0.0028320999999999,0.057093
-0.0390086,0.1394655
-0.0397200999999999,0.1219883
0.0001595,0.0001074
-0.0817302999999999,0.0452871999999999
0.0098550999999999,0.0471838999999998
-0.0393806,0.1427965999999999
0.0502700999999999,-0.0154115000000001
-0.0817860999999999,0.0743205
-0.0692217,0.0939132999999999
-0.0234488,-0.0158861999999999
-0.007951,0.0589359999999998
-0.0704059,0.1556322
-0.0188244,-0.0026188
-0.0703201999999999,-0.0581372000000001
-0.0275925999999999,0.0103614999999999
-0.0678642999999999,0.193162
-0.0233395,-0.0160473
-0.0462985,0.0466063999999999
-0.0067239999999999,0.012151
-0.0119681,0.0958892
-0.0613472,0.1908838
-0.0140291,0.0494772000000001
-0.0717170999999999,0.0867238999999999
-0.0293247999999999,0.1134667
-0.0163803,0.0324088999999999
-0.0079125999999999,0.0545902999999998
-0.081515,0.0380852
-0.0426349,0.0258874999999998
-0.027137,0.1472449
-0.0643295,0.0877666
-0.0253851,0.0456251
-0.0541492999999999,0.1495786
-0.0033877999999999,-0.0059093999999999
-0.0051987,0.0182132000000001
-0.0364341,0.1326826999999999
-0.0464875999999999,0.0033654
-0.0188001,0.0593143
0.0656356999999999,-0.0401203999999999
-0.0097298,0.0388531
-0.0239378,0.0624766000000001
-0.0125353,0.0158536
-0.0137484999999999,0.0156709999999999
0.0431148999999999,-0.0143622000000001
-0.0254455999999999,0.0096122
0.0064861999999999,0.0371828
-0.0424656999999999,0.2160268
-0.0395142,0.1426840999999999
-0.0422074999999999,0.1576294999999999
-0.0136109,0.0080033999999999
-0.0370274999999999,0.0326824
-0.0689853,0.0790978
0.0234761,0.0201321
0.0272099,-0.0050698999999998
-0.0227233,0.0366625
-0.0381405999999999,0.0431194000000001
-0.0308624999999999,0.0674694
-0.0363263,0.1137414999999999
-0.0362112,0.0247271
-0.0273069999999999,0.1114218
0.0087724,-0.0267231
-0.0275858999999999,0.1303109999999999
-0.0339135999999999,0.1354786
-0.0064482,0.0455337
-0.0313445,0.1161144
-0.0330069,0.1282906
-0.0738189,-0.0349614
-0.0166227000000001,-0.0133153999999999
-0.0355046,0.1112748
-0.0360719,0.0997035
-0.0420378,0.1493135
-0.008344,0.048858
-0.0335591,0.0764043
-0.0567040999999999,0.0965468
-0.0174033,0.0264128000000001
0.0004540999999999,0.0263470999999999
-0.0424566,0.1603508999999999
-0.0008605,0.0195690999999997
-0.0163892999999999,0.0478952000000001
0.0073775999999999,0.0778871000000001
-0.0362821,0.1411506
-0.0066241,0.0237804999999999
-0.0185281,0.0255205999999998
-0.0215294999999999,0.134542
-0.0414188,0.1891044
-0.0138827,0.0707160999999999
-0.0510448,0.0990018999999999
-0.0161975999999999,0.0490916999999999
-0.0523004999999999,0.0551713999999999
-0.0744162999999999,0.1011007999999999
-0.0287159,0.1864506
-0.032004,0.1051727999999999
-0.0222025,0.0503437999999998
-0.0104384,0.0353780999999999
-0.0304577999999999,0.1408722
-0.0890069,-0.0040185999999999
-0.0806553999999999,-0.0572804
-0.0324596,0.0373362999999999
0.0115922,0.0453542
-0.0170867999999999,0.0133655999999999
0.0398078,0.0386952
0.0034853999999999,0.0143243000000001
-0.0403415999999999,0.1810596
-0.0316495,0.1428701
-0.0225232,0.0537579999999999
0.0247777999999999,-0.0056863999999998
0.0090085,0.0119711999999998
0.0269201999999999,0.0679433999999998
-0.037068,0.1004481999999999
-0.0178496999999999,0.080097
-0.0301684999999999,0.104694
-0.054632,0.1017354999999999
-0.0321232,0.1170862
-0.0309126,0.193456
-0.0319707,0.1413663
-0.0175999,-0.0209693999999998
-0.0039983999999999,0.0202360000000001
0.0175513999999999,0.0206575999999998
-0.0305432999999999,0.1481544
0.0185071,-0.0013964999999998
-0.0558501,0.1617805
-0.0283059,0.0675000999999999
0.0339606999999999,0.0640596999999998
-0.0372576,0.2157713999999999
-0.0204199999999999,-0.0018951999999998
-0.0280190999999999,0.0295501
-0.0319541,0.1113180999999999
-0.003917,-0.0071552999999999
-0.0537093999999999,0.144459
-0.0944855999999999,0.0442777999999999
0.0133268,-0.0168362000000001
-0.0350603,0.0909132999999999
-0.0373032,0.0703857000000001
0.0151846999999999,0.0122189000000001
-0.0175015,0.1912162
0.0105446999999999,0.0225679999999999
-0.0529802,0.1221604
0.0104216999999999,0.0181166000000001
-0.0453101,0.0050491999999999
-0.0448286999999999,0.0204984999999999
-0.0108793,0.0801134999999999
-0.0040082,0.0063798000000001
-0.0488267999999999,0.110294
0.0230615,-0.0207527
-0.0118156999999999,0.0309858999999999
-0.0333557,0.0870987999999999
0.0004658,0.0763139999999999
-0.0290215,0.0974310999999999
0.0145412,0.0235988
-0.0220572,0.0559285999999998
-0.0445444,0.0303967
-0.0799596999999999,0.0511947999999999
-0.0364692999999999,0.1115401
-0.0346385999999999,0.174556
0.0141483999999999,0.0304777
-0.0701179,0.1370917999999999
-0.0451226,0.0163395000000001
0.0073203999999999,0.0585702000000001
0.0731841,-0.0278000999999998
-0.0785402,-0.0494858999999999
-0.0706618,0.0706218
-0.0658811999999999,0.1427922999999999
-0.0793861,0.0899235999999999
-0.0150435999999999,0.0355763
-0.0917886,0.0190035
-0.0324685,0.1598197999999999
-0.0233130999999999,0.1789469999999999
-0.0671358999999999,0.1078721999999999
-0.0511134999999999,0.2084361
-0.0338166,0.1453911999999999
-0.0045321,0.0245225999999998
-0.0346641,0.1067032
-0.0535191,0.2102882999999999
-0.0278023,0.0672633999999998
-0.0507002,0.1570502999999999
-0.0394925,0.2129893
-0.0163976,0.0169957
-0.0596986,0.0867189
-0.0057596999999999,0.0093942
-0.0548178999999999,0.094709
-0.0226856,-0.0161938999999999
-0.0396544,0.1919888
-0.0091791999999999,0.0299960999999999
-0.0098893999999999,0.0140678
-0.0260776999999999,0.0239709999999999
-0.0292984999999999,0.1425041999999999
-0.0449128999999999,0.0808833000000001
-0.0618962,0.1092187999999999
-0.0257817,0.0723123
-0.0291411,0.1125853
-0.0022920999999999,0.0637012999999999
0.0127706,0.0408979
-0.041178,0.1706644
-0.04161,0.0068452000000001
-0.0230214,0.0630319999999999
-0.0329299999999999,0.1260122
-0.0377176999999999,0.1972469
-0.0855509000000001,0.0508201
-0.0339287,0.1756176
0.0192605,0.0036262999999998
0.0055523,0.0396809
-0.0272068,0.0150262000000001
-0.0083927999999999,0.0367045999999999
-0.0389983,0.126645
-0.0309679,0.1597448
-0.0344234999999999,0.1233208
0.0259613,0.0519436999999998
-0.0307784999999999,0.1611712
-0.0264104,0.1395116
-0.0123949,0.0852755999999999
-0.0440386999999999,0.0290213999999999
-0.0390545,0.1092973999999999
0.0095220999999999,-0.0106754999999998
-0.0065503999999999,0.0147098999999999
-0.0317256,0.1357133999999999
-0.0144178,-0.0176891999999999
-0.0017737999999999,0.0648884
-0.0773201,-0.0414999999999999
-0.0326054999999999,0.1253763
0.0129435,0.0090744
-0.0621923999999999,0.0949134999999999
0.0055581999999999,0.0440817
0.0043190999999999,0.0343203999999999
-0.0619347,0.1611579
0.0019111999999999,0.0112915
-0.0533040999999999,0.0888453999999999
-0.0224571,0.046124
-0.0074409,0.0614856999999999
-0.0330616,0.2170912
-0.0322518,0.1347800999999999
-0.032992,0.1198924
0.0161668999999999,0.0186071000000001
-0.0040373,0.0268264999999998
-0.0228688,0.0778312999999999
-0.0531181,0.1061598
-0.0291996999999999,0.0149257
0.0076502999999999,0.0208223999999999
-0.0176969,0.0067984
-0.0333867999999999,0.0243523000000001
0.0138366999999999,-0.0079232
-0.0345813,0.1197430999999999
-0.0351534,0.1264857999999999
-0.0216254999999999,0.0120760999999998
-0.0066342,0.0764747000000001
-0.0335178,0.1552599
-0.0157065999999999,0.0152107999999999
-0.0110738,0.0849356999999999
-0.0940399,0.1044199999999999
-0.0298213,0.0834515
-0.0800840999999999,0.1032174
0.0020464999999999,0.0174916
-0.0713568999999999,0.0970872
-0.0327044,0.1105443
-0.0507913999999999,0.09335
-0.016819,-0.0149977000000001
-0.0307706999999999,0.1747315
-0.0502266,0.0832692999999999
0.0234240999999999,-0.0081238999999999
-0.0139532,0.0291337
-0.0597088,0.094248
-0.0267023,0.0327128000000001
-0.0090871,0.0266043
-0.0520710999999999,0.1069004
-0.0135395999999999,0.0258532
-0.0334666,0.1151747
-0.0090121999999999,0.0218385
-0.0313231,0.1116502
-0.0585314999999999,0.0761501
0.0058762999999999,0.0059881999999999
-0.0142111999999999,0.0358757999999999
-0.037505,0.1453011
-1.840000000008501e-05,0.0234903000000001
-0.0428937,0.0492395999999999
-0.0262036,0.1001008999999999
-0.0917527,0.0198774
-0.0128163,-0.0090352999999998
-0.0042001,-0.0036719
-0.0352394,0.1340517
-0.0382984999999999,0.1390192
-0.0434832999999999,0.2125323999999999
-0.0069267999999999,0.0492318
-0.0689881999999999,-0.0406324
-0.0049150999999999,0.0604435999999999
0.0120043999999999,-0.0340402999999999
-0.028474,0.1015585
-0.0455162,0.1321481999999999
-0.0008042,0.0288061000000001
-0.0599747999999999,0.1026184
0.0122153,0.0541715
0.0030883999999999,0.0325688000000001
0.0193383999999999,0.0208768999999999
-0.001977,0.0242656999999999
-0.0298911,0.1122821
-0.0226469,-0.0145933999999998
-0.0449186,0.1757684
-0.0343655,0.0871505999999999
-0.0323429,0.1300818999999999
-0.0821822000000001,0.05301
-0.0033983,0.0600483
-0.0278613999999999,0.0647415
-0.0562993,0.1151868999999999
-0.0266611999999999,0.1519552
-0.0440951999999998,0.0277742999999999
0.0378365,0.0174854000000002
-0.0320819,0.0076857999999999
-0.0357317,0.1059586999999999
-0.0169438,0.0578737999999999
-0.0260796999999999,0.0052788999999999
-0.0482882999999999,0.1902237999999999
-0.0191623,0.1258458
-0.0527237,0.1654919000000001
-0.0396397,0.0386214000000001
0.0407212999999999,-0.0278866999999998
-0.0861786999999999,0.0628073
-0.0165037,-0.0043334000000001
-0.0349678,0.1340061
-0.0314631,0.1378471999999999
-0.0337599,0.1240778999999999
-0.0330917,0.1368652999999999
-0.0295674,0.1535296
-0.0354523,0.1296473999999999
-0.0352008,0.1043593
-0.0240803,0.0904952
-0.0380564,0.1048529
-0.0677001999999999,0.0668918
-0.0324541,0.1354056
-0.0626417999999999,0.1021039
-0.0128136,0.0233499
-0.0063667999999999,0.0101106000000001
-0.071208,0.1225536
-0.0037084,0.0163629999999999
-0.0823049,0.0569832999999999
0.0281787,0.0508767000000001
-0.0579579999999999,0.1090162
-0.0277960999999999,0.0577324000000001
-0.0370242999999999,0.1360213
-0.042169,0.1647862999999999
0.0098984,0.0549519999999998
-0.0276409,0.1284225
-0.0167374,0.0285060000000001
-0.041496,0.2076840000000001
-0.0310674999999999,0.149007
-0.037299,0.1787206
-0.0276831,0.2129006
-0.0276435,0.1132142999999999
-0.0897580999999999,0.0431968999999999
-0.0044725000000001,0.0149960999999998
-0.0332796999999999,0.1301776
-0.0034316,0.025638
-0.0307832,0.1405864999999999
-0.0353576,0.118604
-0.0148548,0.0557836999999998
-0.0381732,0.1677809
-0.0772755,0.0628048999999999
-0.0175491999999999,0.0161446
-0.0334892,0.1455378
-0.0319501,0.128683
0.0101272,0.0350405
-0.0319593,0.1099149999999999
-0.0326144,0.0459542
-0.0499534,0.1042103999999999
-0.0305633,0.0225964999999999
-0.0368401999999999,0.0220286999999999
-0.0692691999999999,-0.0379428999999998
-0.0835723,0.0210097
-0.0547832,0.1200335999999999
-0.0189003,0.0121941999999999
-0.0048532999999999,0.0598239999999998
-0.0700160999999999,0.0601110999999999
-0.0243002,0.1117856999999999
0.0060012,0.0543420999999999
-0.0032266999999999,0.0447362
