soc_A1,soc_A2
-0.0027949999999999,0.0333817
0.0152044,0.0052953
-0.0328995999999999,0.1617846
-0.0182707,0.0009015999999999
-0.026729,0.0143967
-0.0525253999999999,0.2227682
-0.0308386999999999,0.2340641
-0.0385693999999999,0.1826991
0.0041540000000001,0.0144554000000001
0.0104175,0.0081427
-0.0622720999999999,0.2653237
-0.0263967,0.1266717
-0.024031,0.1350700999999999
0.0018809,-0.0111727999999999
-0.0256095,0.1188284
